News Title,Content
Congress didn’t oppose Jammu &amp; Kashmir decision: Manmohan Singh | Mumbai News - Times of India,"MUMBAI: Former PM and Congress leader Manmohan Singh said on Thursday that the Congress had not opposed but supported the proposal to revoke Article 370 giving special status to Jammu & Kashmir in both houses of Parliament. “We are not opposed to (the move to scrap) Article 370. Our contention is that the NDA government could not secure the goodwill of the people of J&K owing to high-handedness at all levels,” he said. On the state government’s proposal to confer the Bharat Ratna on Veer Savarkar, Singh said the Congress was never against Savarkar but was against the ideology of Hindutva promoted by him. “None other than Indira Gandhi, when she was Prime Minister, had taken the lead in releasing a postal stamp in memory of Savarkar,” he noted. PM Modi had on Wednesday defended the mention of revoking of Article 370 as an election issue by saying that many soldiers from Maharashtra had sacrificed their lives while battling terrorists in the troubled state. Terming the opposition as “shameless,” the PM told them “doob maro” (go drown) for their stance on the issue. “Look at their faces, they looked dejected and their glow has gone after their plans were foiled. I want them to hear clearly that Kashmir and its people will stay with Mother India. All Indian citizens are with them in fighting terrorism sponsored by the neighbouring country. There is not a single district where soldiers have not sacrificed their lives for maintaining peace in Kashmir,” he had said at a poll rally in the state. The PM had also said that it was due to Savarkar’s “sanskar” (values) that “we consider nationalism as the basis for nationbuilding.” Modi had then added that the Congress had insulted “Babasaheb Ambedkar by delaying the Bharat Ratna for him.” “They abuse freedom fighters like Savarkar, Lokmanya Tilak, Mahatma Phule and others. Now they’re asking what Article 370 has to do with the Maharashtra elections. For all these years, they had deliberately kept this provision in Kashmir for their obvious vested interests.” Download The Times of India News App for Latest City News."
AMU administration forcibly stops Kashmiri students from going on hunger strike | Agra News - Times of India,"AGRA: A few Kashmiri students, led by former vice-president of Aligarh Muslim University Students’ Union (AMUSU), were forcibly removed by the authorities on Thursday after they staged a hunger strike to protest against the lockdown in Jammu and Kashmir. The strike coincided with the annual Sir Syed Day celebrations. Over 1,000 Kashmiris studying in the university, however, stayed away from the protest claiming that the Valley situation has nothing to do with the founder’s day celebrations. Former vice-president of AMUSU, Sajjad Subhan Rathar, who led the strike, was taken away to the proctor’s office, where he was counselled by a proctorial team. He, however, was not allowed to go out of the office till evening. Speaking to media, before being taken away by the administration, Rathar alleged that the varsity administration was following BJP government’s agenda and dictates and was suppressing his voice. He said, “Protest is our democratic right but we are not being allowed to speak on Kashmir issue.” Proctor of the varsity Afifullah Khan said that their team members counselled him and let him go. He added Sir Syed Day is a very auspicious day for the varsity, as he is highly revered and respected by the AMU fraternity across the globe. He said every student should participate in the celebrations instead of protesting. “We are hopeful of having conveyed the message to him in a right way,” he added. On Wednesday, Rathar had claimed that Kashmiri students in AMU would boycott the annual Sir Syed Day celebrations including the traditional dinner to express their anguish over the situation in the Valley following the abrogation of Article 370. However, other Kashmiri students studying in AMU dubbed Rathar as an “opportunist” as he allegedly uses Kashmiris to draw political mileage. Students said that he has no right to represent all Kashmiris and whatever statement he issues represents his personal stand not the collective voice of all Kashmiri students. National spokesperson of J&K Students Association, Nasir Khuehami, said Rathar is the ex-VP of the AMUSU, not the leader of Kashmiri students. He added that taking refuge in Kashmiri struggle to foster his aspiration of a political career is condemning. Download The Times of India News App for Latest City News."
"Manmohan Singh: Fix the economy, stop blaming UPA: Manmohan Singh to government | India News - Times of India","MUMBAI: Former Prime Minister Manmohan Singh on Thursday said his successor Narendra Modi and finance minister Nirmala Sitharaman should stop blaming the UPA regime for the crisis in the economy as the NDA had been in office for over five years which is ""long enough period"" for a government ""to do some credible things"". ""When I was in office, what happened did happen. There were some weaknesses, but you can't claim the fault lies with UPA always. Mainly passing the buck to UPA is not enough. The government is obsessed with trying to somehow fix the blame on its opponents. In the process, it is unable to find a solution that will ensure the revival of the economy, particularly strengthening of our banking system,"" said Singh, speaking at a Congress meet on the state of the economy. A couple of days ago, Sitharaman had said Indian public sector banks had their ""worst phase"" when Singh was the PM and Raghuram Rajan was RBI governor. Highlighting what he called NDA's utter failure on the economic front, former PM Manmohan Singh said: ""With growth rate declining year after year, I don't think there's any hope of economy reaching the target of $5 trillion by 2024."" On the PMC Bank crisis, Singh asked Modi and Sitharaman to address the plight of 16 lakh depositors as a top priority. ""Indeed, it is unfortunate that lakhs are suffering following the fraud involving officials and directors of the bank."" The former PM strongly defended NCP leader Praful Patel who has been summoned by ED on Friday in connection with a financial deal involving Hajra Iqbal Memon, wife of the late drug lord Iqbal Memon ""Mirchi"". He said ED's action appears to be an act of political vendetta. ""Our laws are clear. So long as he is not guilty, he is considered as innocent. In my opinion, central agencies should not be used to settle political scores against rivals."" The former PM clarified that Congress had not opposed but supported the proposal to nullify Article 370 in Parliament. ""We are not opposed to (the move on) Article 370. Our contention is that the NDA government could not secure the goodwill of the people of J&K owing to high-handedness at all levels."" On the Maharashtra BJP's proposal in its manifesto to confer the Bharat Ratna on Veer Savarkar, Singh said Congress was never against Savarkar but was against the ideology of Hindutva promoted by him. In Video:PMC Bank scam: Expect Centre, RBI to provide credible solution, says Manmohan SinghDownload The Times of India News App for Latest India News."
Maharashtra elections: 'Shiv Sena pact with BJP was due to move on Article 370' | Mumbai News - Times of India,"THANE/MUMBAI: Shiv Sena president Uddhav Thackeray on Thursday said his party's decision to seal a pre-poll pact with BJP was largely influenced by the Modi regime's move to scrap the controversial Article 370. The announcement is largely seen as an attempt to silence critics who have been raising questions over the party's move to accommodate for lesser seats in the alliance. The announcement gains importance especially after Modi recently dared political opponents to rewind Article 370 in the Valley. The Sena president, in Thane to campaign for saffron alliance candidates, praised the 'nationalism' of Veer Savarkar as he forcefully iterated the demand for a Bharat Ratna to be conferred on him. The support for Bharat Ratna could help Sena not only find favour among Marathi-speaking people in Thane, which also has a sizeable Hindu population, but also grow closer to BJP, that has been idealising Savarkar. Earlier, in Manvelpada, Virar (E) to campaign for Nalasopara candidate, Pradeep Sharma, and Vasai candidate, Vijay Patil, he said, in Vasai-Virar, water does not come from taps, it comes from doors, referring to flooding in the region this year. Despite Bahujan Vikas Aghadi (BVA) having a majority in the municipality, it could not find a solution to the flood, Thackeray said. Download The Times of India News App for Latest City News."
 New lifeline to J&amp;K apple growers as Nafed opens 2 more centres | India News - Times of India,"NEW DELHI: As the procurement of apples picks up pace in J&K, state-owned Nafed has opened two more new procurement centres in Handwara and Pulwama and as till Thursday nearly 4.5 lakh tonnes of apples have been transported out of the state, a large share by private players. Nafed, which has so far procured nearly 1,700 tonnes in the past one month under a special push in the wake of the post Article 370 restrictions, hopes to significantly add to this over the next twothree months. The key trade has been targeted by terrorists who are well aware of the economic significance of the business and the normalcy it will convey. Hurting the trade increases the frustration of the local populace and builds up resentment against the government and the Nafed intervention is proving a useful lifeline for the apple business. Sources said maximum procurement by all agencies including Nafed has been reported from Anantnag. ""We are making preparations for disposing stock that we will get and are also getting space on hire for storage,"" said a central government official. According to estimates by the J&K government, the total apple production this season would be approximately 12 lakh tonnes and Nafed has set a target to procure nearly four lakh tonnes. Sources said the quantum of procurement has increased since Nafed revised minimum support price (MSP) for the best quality apple from Rs 54 in September to Rs 60 in this month. Download The Times of India News App for Latest India News."
Narendra Modi: India on course to be $5 trillion economy by 2024 | India News - Times of India,"PM Narendra Modi on Thursday asserted during his Maharashtra poll campaign that his government was on course to make India a five-trillion-dollar economy in the next five years despite apprehensions being expressed by experts and the opposition. ""Unlike them (experts), it is not just a figure for us. It is our resolve. We are aware of the reality but we have the confidence,"" Modi said at a rally in Pune. The PM, who had articulated this aspiration during his Independence Day speech, said, ""For the initial 60 years, we were just a one-trillion-dollar economy. During the tenure of our government, India has become a three trillion-dollar economy."" I am banking on this track record and the support of the younger generation who have great capabilities. Our foreign policies are being well appreciated. The entire world is looking at us as a major industrial destination,"" Modi said, adding that the bigger the economy, the easier it was to eradicate poverty and fulfil the aspirations of the youth. The PM said India's economy was full of opportunities for the youth and the recent policy decisions, including tax reforms and allowing foreign direct investment, would further boost its growth. The government is also planning to pump in over Rs 100 lakh crore in infrastructure projects, he said. ""The nature of employment is changing. Skill upgradation is the key,"" he said. Modi tried to strike a chord with the crowd in Pune by opening his speech with remarks in Marathi, "" Kasa kai Punekar?"" (How are you, Punekars?). At all three public meetings -Pune, Satara and Parli - the PM questioned the opposition leaders for protesting against the defanging of Article 370. Speaking at Parli in Beed district, he took exception to the statement of the opposition that the decision on Article 370 had destroyed democracy. Modi said everything was fine in Kashmir and arrangements would be made for people wanting to visit there. Though he did not mention Sharad Pawar in his speech in Pune, he took a dig at the NCP chief during the Satara rally when he said, ""Pawar avoided the Satara bypoll as he knew which way the wind is blowing."" Download The Times of India News App for Latest India News."
 World can see new-found confidence of New India: PM Modi | India News - Times of India,"PUNE: The entire world can see the new-found confidence of New India, Prime Minister Narendra Modi said here on Thursday. Addressing BJP's campaign rallies for the October 21 Maharashtra Assembly elections at Pune, Satara and Parli, Modi also said that despite a lot of talk in the last 70 years, it was only his government which dared abrogate Article 370. ""The entire world can see the new-found confidence of New India. Everyone can feel the change. They are discussing HowdyModi (event in the US),"" Modi said at the Pune rally. ""Haven't you felt the effect of the New India in the last 100 days of our second term? Do you see its power? Do you see its decision-making abilities and clarity in ideas?"" Modi asked the crowds. ""Since the last 70 years, the entire country was facing the hurdle of Article 370. There was a lot of talk to remove it, but no one dared to do it. Was this the first government in India with a full majority? No, it is not,"" he said. Modi said the decision (to abrogate Article 370) wasn't an easy one to make. ""Whenever we bring a change to the ongoing situation, protests are expected. But the India of 21st century will not stop at the ongoing situation, and isn't afraid of changes,"" he said. History will take note of those who mocked Article 370 removal: PM ModiThe government has recently taken a lot of measures to bolster the economy, Modi said. ""We have taken steps to promote manufacturing, start-ups, and have given sops in corporate tax,"" he said. 'Doob maro': PM Modi tells opposition over stance on Article 370""Our government will take every step needed for the bright future of the Indian youth and investment,"" he said. India today is one of the top-FDI friendly countries in the world, Modi said. ""Every business leader I have had a discussion with globally is keen to come to India. The growth in investment in India in the last five years has been five times,"" he said. Be it the government, businessmen or the youth, everyone needs to stay ready for the new economy of New India, he said. At the rally in Satara, Modi asserted that his government adheres to Chhatrapati Shivaji Maharaj's principles of nationalism and national security, and possess the strength to give a befitting reply to those who have ""evil designs"" on India. Modi said that as Shivaji Maharaj did, his government too has worked to strengthen the defence forces. ""In the last five years, our government has brought our armed forces at par with the armed forces of other countries. Be it Army, Navy or Air Force, modern weapons are a part of our armed forces today,"" he said. The Centre and the state government have adhered to the values of Shivaji Maharaj in the last five years, he said. ""Nationalism and national security are our top priority. Those having evil designs against the country will be given a befitting reply,"" he said. ""We have taken decisions for national integration which earlier governments had no guts to take,"" he said. Hitting out at the Congress-NCP, Modi said the two parties opposed decisions taken in the interest of national security and national integration. The Congress and NCP questioned the bravery of our soldiers, he alleged. ""They even spread false propaganda against Rafale (the deal to buy the French-made fighter jets) and their stand on abrogation of Article 370 has hurt the people of Satara,"" Modi said. ""They leave no chance to malign Veer Savarkar. Congress and NCP does not understand national sentiment. They were taught a lesson in the Lok Sabha elections and now Maharashtra and Haryana will also punish them severely (in Assembly elections and bypolls),"" he said. Congress leader Prithviraj Chavan refused to contest the Satara by-poll as he knew the outcome, Modi said. ""Then the issue of (NCP chief) Sharad Pawar entering the fray came up. But, Sharadrao being Sharadrao, he knows which way the wind is blowing and hence refused to contest,"" Modi said. Addressing the rally at Parli in Beed district, Modi said history will have a mention of those who ridiculed the abrogation of Article 370 in Jammu and Kashmir. ""I trust you and your patriotism that you will teach a resounding lesson to those who speak against interests of the country. History will take note of every person who ridiculed the abrogation of Article 370,"" Modi said, alleging that the Congress leaders provided ""oxygen"" to anti-India elements. He also said that the process of jailing those who ""looted"" public money has begun. ""While the Congress and NCP are fighting against each other, which is why many young leaders are quitting these parties, and the seniors are tired and dejected,"" he said. Download The Times of India News App for Latest India News."
 India pushes back at warped narrative on Kashmir issue | India News - Times of India,"WASHINGTON: A concerted pushback by India against what it considers a warped narrative on the Kashmir issue included countering “ridiculously false” claims that New Delhi was piping in “Hindu music” into the Valley to indoctrinate its largely Muslim population. This was just one of the several concerns voiced by US lawmakers on Wednesday to group of Indian diplomats led by India’s ambassador to the US Harsh Vardhan Shringla as it sought to brief them about the ground situation in Kashmir ahead of a Congressional hearing on October 22. The hearing, which has been broadened to survey “Human Rights in South Asia,” will include testimony by Fatima Gul, a Sindhi-American human rights activist, and Francisco Bencosme of the Amnesty International, among others. Indian ambassador briefs US lawmakers on ground situation in KashmirChanneling concerns relayed by their constituents, some of which New Delhi views as valid and others exaggerated or outright false, lawmakers also questioned the Indian team about use of pellet guns, custodial issues, communications lockdown, and lack of access to the region for foreign correspondents. Officials said they apprised lawmakers of the use of pellet guns in only extenuating circumstances (such as rioting which could result in loss of life) and asserted that communications were being restored gradually, with the prime aim of preventing he misuse of facilities such as pre-paid telephony by terrorists who have previously abused the system to carry out terrorist attacks. The important thing was preventing loss of life, which New Delhi had succeeded in doing to a large extent, much to the dismay of those who were eager to see a bloodbath. Officials also pushed back against claims of custodial disappearance of young men from the Valley and offered to address any such cases. But only one such case had been brought to their notice by a US lawmaker and communication has since been established between the detainee and his family. “The sense we got was there is a lot of sensationalism and exaggeration and deliberate misinformation and misleading that is happening as part of what some constituents are telling some Congressmen,” a senior Indian official said of the briefing, noting that most of the lawmakers did not question the fundamental issue of India’s sovereignty over Jammu & Kashmir and its right to conduct its own internal affairs. Some 20 lawmakers, mostly Democrats (and their staffers) filtered in an out of the briefing room on a rainy day in the capital awash with a myriad foreign policy issues, of which the Syria-Turkey-Kurds problem remained center stage. The briefing was convened by California Congressman Brad Sherman, who heads the House sub-committee on Asia and the Pacific, and who will also preside over the October 22 hearing. Separately, a group of Kashmiri Pandits also came to the Capitol to brief lawmakers about their heritage and the ethnic cleansing they suffered at the hands of extremists in Kashmir. Download The Times of India News App for Latest India News."
 Manmohan govt had totally failed on every economic parameter: Piyush Goyal | India News - Times of India,"MUMBAI: Training guns at the Congress party, Union minister Piyush Goyal on Thursday said that former prime minister Manmohan Singh-led government had totally failed on all economic parameters. ""When we (BJP) came to power, we inherited an economy with double-digit inflation. During Manmohan Singh government, fiscal deficit was over 6.1 per cent and current account deficit was over 2 per cent. In every economic parameter, Manmohan Singh government had failed completely,"" he told ANI. ""In spite of being such an eminent economist, Manmohan Singh reflected either some compulsions or complete lack of understanding of economics and business. Of course, it doesn't surprise me because we saw some of the worst scams and governance under the UPA regime,"" Goyal said. In view of the impending Assembly elections in Maharashtra, Goyal also took a dig at former chief minister Prithviraj Chavan saying his government was ""non-functional"" in the state. ""UPA gave a double-engine government at the Centre and in Maharashtra, double-engine of corruption, ineptitude and bad governance, inefficiency and infighting within the alliance,"" he added. The Union minister said, in contrast, Prime Minister Narendra Modi-led Central government and Devendra Fadnavis' government in Maharashtra have worked together to revive the economy. Goyal's comments come merely hours after former Prime Minister Manmohan Singh slammed the BJP government over a range of issues including economic slowdown, abrogation of Article 370 and PMC Bank crisis. Download The Times of India News App for Latest India News."
 Digvijaya not even dust of Savarkar’s feet: Shivraj Singh Chouhan | India News - Times of India,"BHOPAL: In retaliation to Congress leader Digvijaya Singh’s remarks against Bharat Ratna for Veer Savarkar, BJP national vice-president Shivraj Singh Chouhan said on Thursday that Digvijaya is not even the dust of Savarkar’s feet. He said the entire world knows about his sacrifice and bestowing of Bharat Ratna over Veer Savarkar is an honour to patriotism. “Digvijaya Singh should visit Andaman and Nicobar to see the Cellular Jail where Veer Savarkar was detained by the British Rule. He was punished for two lives. His real brother was detailed in the next cell for many years, but he was not aware. In the jail, Savarkar wrote and sang bhajans playing fetters to pray for Mother India. Digvijaya is not even the dust of Savarkar’s feet,” said Chouhan in reply to the Congress leader’s remarks. Digvijaya had on Wednesday hit out at BJP for proposing Veer Savarkar’s name for the Bharat Ratna saying, “Savarkar’s life had two aspects. First his participation in the independence struggle and when he came back after seeking an apology (to the British). BJP shall not forget that his name was registered in a conspiracy behind Mahatma Gandhi’s murder.” Digvijaya also referred the manifesto released by the BJP for Maharashtra elections which had a page on Bharat Ratna awards in which the party proposed the names of Mahatma Jyotirao Phule, Savitribai Phule and Veer Savarkar for the country’s highest civilian award. Making a scathing attack on involving BJP in the matter, Chouhan said Savarkar was a great patriot, thinker, ideologue and revolutionary. The entire world knows about his bravery and contribution to the struggle for Independence. Those raising objections over the proposals seeking Bharat Ratna for Savarkar also know him well, he said. “Those who barb comments can do so, but the entire world knows how Savarkar dedicated his life for the nation. Bestowing upon the highest civilian award Bharat Ratna upon him would be an honour to patriotism,” said Chouhan. In August, Digvijaya had responded in a similar way on Chouhan’s remark that former Prime Minister Jawaharlal Nehru was a ‘criminal’, who committed the crime of imposing Article 370 in Jammu and Kashmir and also of announcing ‘cease-fire’ in war with Pakistan. Digvijaya had said, “Nehruji ke pairon ki dhool bhi nahi hain Shivraj, sharam aani chahiye unko.” (Shivraj is not even the dust of Nehru’s feet, he should be ashamed). Download The Times of India News App for Latest India News."
" Hooda counters BJP's nationalism pitch, says Pakistan split into two under Congress rule | India News - Times of India","UCHANA (HARYANA): Strongly countering the BJP's nationalism pitch in the Haryana Assembly poll campaign, former chief minister Bhupinder Singh Hooda asserted that it was the Congress which secured Independence and it was under its rule that Pakistan split into two. Hooda also criticised Haryana chief minister Manohar Lal Khattar for his remarks against Congress chief Sonia Gandhi recently, saying a person sitting in a position of responsibility should make responsible comments. ""Anyone making irresponsible statements should be condemned"", he said, in reference to Khattar using the Hindi proverb ""khoda pahad nikli chuhiya"" while mocking the Congress' efforts to find Rahul Gandhi's replacement. In an interview to PTI while flying from one campaign venue to another on a helicopter, Hooda said the assembly polls, slated for October 21, are a direct fight between the Congress and the BJP in Haryana as both the JJP and the INLD have become ""irrelevant"". Hooda's remarks dismissing the Jannayak Janta Party and the Indian National Lok Dal as having ""no role"" post polls come after Congress's former Haryana unit president Ashok Tanwar announced his support for Dushyant Chautala-led JJP. Asked about the BJP's claims of getting 75 plus seats in the 90-member assembly, Hooda said, ""Hawa palat chuki hai (the wind has changed direction)."" The Congress' election management committee chief also asserted that his party would get an ""absolute majority"" and form the next government. ""There is a wave in favour of the Congress. Based on the support the party is getting, I believe a Congress government is going to be formed in Haryana,"" he said on his way from Uklana in Hisar to Uchana in the state's Jind district. Asked about the BJP aggressively raising the abrogation of Article 370 in Jammu and Kashmir during the election campaign, Hooda said, ""As far as Article 370 is concerned, the whole country knows about my views. But it is not an election issue as it has now become a law."" ""It is the law of the land and nobody is opposing it,"" the two-time chief minister said, adding that there is only one issue now and that is establishing peace in Kashmir. On the BJP making nationalism and Article 370 its main poll plank, he said, ""Congress ke samay mein toh Pakistan ke do tukde ho gaye the (Under the Congress rule, Pakistan split into two). This (Article 370) is not an issue."" ""The issues for electing Members of Parliament were different while the issues of these polls are different ... local issues are important. The BJP government had made 154 promises, but it has not fulfilled even one and because of this all sections — be it farmers, traders, officials, labourers — are not happy,"" the 72-year-old leader said. ""Everyone is a nationalist. Who is not a nationalist in this country? My father was a nationalist, my grandfather was a freedom fighter. It was the Congress that secured independence for the country,"" he said. In a bid to end factionalism in the party ahead of assembly polls in Haryana, the Congress last month named Kumari Selja as chief of its state unit and appointed Hooda chairperson of the election management committee. Congress president Sonia Gandhi also appointed Hooda the Congress Legislative Party (CLP) leader. Asked if he could be the next chief minister of the state, Hooda evaded a direct answer, saying the aim right now is to form a Congress government. ""In national parties, the sitting chief minister is the face. And in the case of someone who is not the sitting CM, the MLAs and the high command decide. This is true for both the Congress and the BJP,"" he asserted. On people at rallies saying he is their CM choice, he remarked that it was ""people's sentiments"". Dismissing Tanwar's backing to the JJP, he said a person who has resigned from the party can go anywhere he wants and support anybody. The veteran leader also dismissed the ""Modi factor"" in polls, saying people are talking about the failures of the Haryana government and the achievements of his government between 2005-14. ""People will not get diverted, they are intelligent,"" he asserted. Highlighting the promises made by his party in its manifesto, Hooda said loans of farmers will be waived. Talking about key poll issues, he said, ""Unemployment is the biggest issue. Unemployment rate that was at 2.8 per cent has increased 10 times to 28 per cent, highest in the country. No new industry is coming up. The government is busy in event management."" Hooda also asserted there is no infighting in the Haryana Congress and all are united. He said there is no clash between the old and new guard in the Congress. Download The Times of India News App for Latest India News."
 Will make Jammu and Kashmir 'developed state' in 5-7 years: Rajnath Singh | India News - Times of India,"NEW DELHI: Defence minister Rajnath Singh on Thursday reiterated the Centre's commitment to making Jammu and Kashmir into a "" developed state"" in the next five to seven years and stated that special status for the region had been hindering the development of the region. ""Jana Sangh leader Dr Shyama Prasad Mukherjee sacrificed for the integrity of India. He said that two legislations, two heads and two marks will not be allowed in India. The development of Jammu and Kashmir was stalled due to Section 370. After abolishing Section 370, we will now make Jammu and Kashmir a developed state in five to seven years,"" Singh said in a Twitter post in written Hindi. जनसंघ के नेता डॉ श्यामा प्रसाद मुखर्जी ने भारत की अखंडता के लिए बलिदान दिया। उनका कहना था कि भारत में दो विधान, दो… https://t.co/F6XbyAlvjH— Rajnath Singh (@rajnathsingh) 1571307112000The government had abrogated Article 370, and given the region into two Union Territories in early August. During a debate in Parliament on a bill to make changes in the status of J&K, home minister Amit Shah had said that the status of Jammu and Kashmir would be restored once normalcy returned in the region. Several BJP leaders including Union ministers have on many occasions blamed Article 370 as a barrier in the development of Jammu and Kashmir. Home minister Amit Shah earlier this month said the provision was a barrier in the development of Jammu & Kashmir and for the unity of this country. Download The Times of India News App for Latest India News."
" Congress backed scrapping of Article 370, but not BJP's high-handed way: Manmohan Singh | India News - Times of India","MUMBAI: The Congress does not need a certificate of patriotism from anyone, former Prime Minister Manmohan Singh said on Thursday, pointing out that it voted in favour of the abrogation of Article 370, but opposed the high-handed way in which it was done. The economist-turned-politician also said that agencies such as the Enforcement Directorate (ED) should not be used to settle ""political scores"". Singh's comments came at a time when Prime Minister Narendra Modi and the BJP have been attacking Congress on Article 370 during the campaign for the Maharashtra assembly polls, while NCP leaders including Sharad Pawar and Praful Patel are being investigated by the ED in various cases. Addressing a press conference here, Singh said the Congress opposes the ""high-handedness"" with which Article 370 of the Constitution -- which gave a special status to Jammu and Kashmir -- was introduced in Parliament. Earning goodwill of the people of Jammu & Kashmir was necessary before such a move, the former prime minister said. ""Congress voted in favour of the move (the abrogation) in Parliament, not against it. Congress feels that Article 370 is a temporary measure, but if a change is to be brought, it has to be with the goodwill of the people of J&K,"" he said. The ED, under the NDA regime, has got more powers than ever, and should not be used for political vendetta against leaders of ""different hues"", Singh said. ""Our hope is these powers will be used not to settle political scores,"" he said, expressing confidence that the government will do justice to Praful Patel. Asked about the BJP's poll promise to seek Bharat Ratna for V D Savarkar, who was an accused in the Mahatma Gandhi assassination case but was acquitted, Singh said the Congress only opposes Savarkar's Hindutva ideology. Referring to the Hindu Mahasabha leader with a reverential ""Savarkar-ji"", Singh said former Congress prime minister, late Indira Gandhi had issued a postal stamp in Savarkar's memory. ""(But) we are not in favour of the Hindutva ideology that Savarkar-ji patronised and stood for,"" Singh said. Singh also hit out against the NDA government's Citizenship Amendment Bill, calling it a divisive move that discriminates against the Muslims by facilitating Indian citizenship for persons of all faiths except Muslims. He also claimed that for the first time in the history of Parliament such a divisive bill has been tabled. On the National Register of Citizens (NRC) exercise in Assam, Singh said the BJP expected that it will exclude Muslims, but 12 lakh out of the 19 lakh people who could not establish their citizenship status were Bengali Hindus. There is a need to look at things in objective manner in matters such as the NRC, and while people would want to identify foreign nationals and ensure they do not get any benefits, we need to look at the issue with full sympathy as a ""human problem"", Singh said. Congress does not need anyone's certificate about its patriotic credentials, as its record during the freedom struggle is well-known, he said, adding that the BJP or its parent RSS were not part of the nationalist movement. Download The Times of India News App for Latest India News."
 'Evil designs' against nation will get befitting reply: PM Modi | India News - Times of India,"SATARA: Prime Minister Narendra Modi on Thursday asserted that his government has adhered to warrior king Chhatrapati Shivaji Maharaj's principles of nationalism and national security, and possesses the strength to give a befitting reply to those having ""evil designs"" against India. Addressing an election rally in Maharashtra's Satara district, Modi said just like Chhatrapati Shivaji, his government worked to strengthen the defence forces. ""In the last five years, the Centre and the state government have adhered to the values of Shivaji Maharaj. Nationalism and national security is our top priority. Those having evil designs against the country will be given a befitting reply,"" he said. ""We took decisions for national integration which the earlier governments did not have guts to take,"" he said. Hitting out at the Congress and NCP, Modi said they opposed decisions taken for national security and integration, which caused a ""deep hurt"" to Satara district, which sends maximum number of soldiers in the Indian Army. ""In the land of 'rashtra rakshaks' (protectors of nation), there is no place for those who speak against the national interest. Your excitement, energy is making the opposition lose its sense,"" he told the gathering. Modi said the Congress and NCP questioned the bravery of soldiers. ""They even spread mispropaganda against Rafale (fighter jet deal with France) and their stand on abrogation of Article 370 has hurt the people of Satara. They leave no chance to malign (Hindutva ideologue) Veer Savarkar,"" he said. Congress and NCP do not understand the national sentiment. ""They have been taught a lesson in the Lok Sabha elections and now Maharashtra and Haryana will also punish them severely (in the Assembly polls),"" he said. Modi also said that NCP chief Sharad Pawar did not contest Lok Sabha polls from Satara as he knew which way the ""wind was blowing"". He also said that it felt like a pilgrimage to visit Satara, the native place of his 'guru' Laxmanrao Inamdar. Modi was campaigning for the BJP ahead of the next week's Assembly polls and the by-election to Satara Lok Sabha seat, from where it has fielded Udayanraje Bhosale, who recently quit the NCP. Download The Times of India News App for Latest India News."
 Sharad Pawar targets PM Modi over 'doob maro' jibe: Why talk now about bringing back Article 370? | India News - Times of India,"NASHIK: NCP president Sharad Pawar on Thursday questioned Prime Minister Narendra Modi's ""doob maro"" jibe directed at the opposition in connection with scrapping of Article 370 in Jammu and Kashmir. Addressing a poll rally in Niphad here in north Maharashtra, Pawar asked Modi why was he daring the opposition leaders to bring back Article 370 of the Constitution after it was nullified by Parliament in August. Pawar also hit out at Union finance minister Nirmala Sitharaman for saying that public sector banks had the ""worst phase"" under the combination of former Prime Minister Manmohan Singh and RBI Governor Raghuram Rajan. The Maratha strongman was a senior member of the Manmohan Singh-led cabinet. Modi had on Wednesday slammed the opposition leaders, seeking a link between the scrapping of Article 370 and the Maharashtra assembly polls, and told them to ""go drown"" (doob maro) for criticising the nullification of the controversial provision that gave special status to Jammu and Kashmir. ""How can they (Opposition) say that Jammu and Kashmir has nothing to do with Maharashtra? They should be ashamed of such thoughts. Don't they have any shame? Doob maro,"" the PM had said, using the two-word phrase in Hindi. Referring to the comment, Pawar said, ""Parliament abrogated Article 370. Modi sahib took the initiative. We do not oppose that. Some people kept forth their views on the issue, but they were labelled by some as anti-national. They become anti-nationals?"" ""The Prime Minister yesterday said doob maro. He dares us to bring Article 370 back. It was decided to scrap Article 370, Parliament scrapped it and now why are you now talking about bringing it back?"" he questioned. The former Union minister further said that there were several issues concerning the people, yet BJP leaders were consistently talking about defanging of Article 370. The only answer BJP leaders had for any of the people's issue was Article 370, Pawar quipped. On Sitharaman's remark, Pawar said, ""Are these people not aware of the tradition of this country? We never criticise the Prime Minister when abroad. They should also be mindful of this tradition."" Sitharaman had made the remarks while delivering a lecture at the Columbia University in the US. Pawar targeted the BJP-led government in Maharashtra over farmer suicides and job losses in the state, saying it did not pay attention towards these key issues. Maharashtra, which has a 288-member assembly, will vote on October 21 and results will be announced on October 24. Download The Times of India News App for Latest India News."
